id,character,dialogue,movie,race,is_evil
2247,Bilbo,"Come on, come in! Welcome, welcome. Oh, here we are.      ",The Fellowship of the Ring ,hobbit,false
2248,Bilbo,"Tea or maybe something a little stronger? I've got a     few bottles of the Old Winyard left, 1296, a very good year, almost as old     as I am.",The Fellowship of the Ring ,hobbit,false
2249,Bilbo,"It was laid down by my father, what say we open one eh?      ",The Fellowship of the Ring ,hobbit,false
2250,Gandalf,"Just tea, thank you.      ",The Fellowship of the Ring ,maiar,false
2251,Gandalf,Owwwh! ,The Fellowship of the Ring ,maiar,false
2252,Bilbo,I was expecting you sometime last week. Not that it     matters; you come and go as you please. Always have done and always will.,The Fellowship of the Ring ,hobbit,false
2253,Sam,I'm on your side Mr Frodo,The Return of the King ,hobbit,false
2254,Frodo,"I know Sam, I know. Trust me. Come Smeagol.",The Return of the King ,hobbit,false
2255,Theoden,"  I know your face, Eowyn. ,  My eyes darken.    ",The Return of the King ,human,false
2256,Theoden,"  You already did.  Eowyn, my body is broken.  You have to let me go.    ",The Return of the King ,human,false
2257,Theoden,"    I go to my fathers, in whose mighty company; I shall not now feel ashamed.    ",The Return of the King ,human,false
2258,Legolas,"The stars are veiled. Something stirs in the East, a sleepless malice, The eye of the enemy     is moving.",The Return of the King ,elf,false
2260,Merry,Pippin!,The Return of the King ,hobbit,false
2261,Merry,     Pippin!,The Return of the King ,hobbit,false
2262,Merry,Pippin! Are you mad?,The Return of the King ,hobbit,false
2263,Pippin,"I just want to look at it, just one more time.",The Return of the King ,hobbit,false
2264,Merry,Put it back!,The Return of the King ,hobbit,false
2265,Merry,Pippin! ,The Return of the King ,hobbit,false
2267,Merry,He's remembered ,The Fellowship of the Ring ,hobbit,false
2268,Gandalf,"     No, but the air doesnt smell so foul down here. If in doubt, Meriadoc,     always follow your nose.",The Fellowship of the Ring ,maiar,false
2269,Gandalf,"Let me risk a little more light , Behold the     great realm and dwarf city of Dwarrowdelf.",The Fellowship of the Ring ,maiar,false
2274,Gandalf,"Here lies Balin, son of Fundin, Lord of Moria.    , He is dead then.    , Its as I feared.",The Fellowship of the Ring ,maiar,false
2275,Legolas," We must move on,     we cannot linger.",The Fellowship of the Ring ,elf,false
